route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible,bikes_allowed
910-247,NOV25-AlbRMB-Saturday-21,13044292-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044293-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044294-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,9100058,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044295-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044296-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044297-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044298-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,9100058,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044299-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,9100058,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044300-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,9100058,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044301-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044302-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044303-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044304-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,9100058,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044305-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044306-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044307-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,9100058,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044308-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,9100058,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044309-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,9100058,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044310-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,9100058,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044311-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044312-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044313-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,9100058,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044314-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,9100058,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044315-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,9100058,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044316-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044317-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044318-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044319-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,9100060,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044322-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044323-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044324-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044325-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044326-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044327-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044328-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044337-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044338-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044339-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044340-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044341-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044342-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044343-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044344-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044345-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044346-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044347-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044348-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044349-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044350-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044351-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044352-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044353-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044354-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044355-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044356-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044357-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044358-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044359-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044360-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044361-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044363-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044364-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044365-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044366-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044367-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044368-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044369-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044375-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044376-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044377-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044378-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044379-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044380-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044381-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044382-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044383-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044384-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044385-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044386-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044387-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044388-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044389-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044390-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044391-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044392-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044393-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044394-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044395-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044396-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044397-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044398-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044399-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044400-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044403-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044404-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044405-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044406-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044407-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044408-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044413-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044414-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044415-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044416-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044417-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044418-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044419-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044420-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044421-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044422-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044423-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044424-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044425-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044426-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044428-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044429-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044430-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044431-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044432-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044433-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044434-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,120435,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044436-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044437-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044438-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044439-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044440-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,9100060,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044441-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,9100058,1,1
910-247,NOV25-AlbRMB-Saturday-21,13044442-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,9100058,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044443-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,100375,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044445-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,100375,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044447-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,100375,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044449-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,100375,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044451-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,100375,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044452-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,100382,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044453-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,100375,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044454-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,100382,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044455-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,100375,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044456-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,100382,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044457-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,100375,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044458-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,100382,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044459-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,100382,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044460-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,100375,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044461-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,100382,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044462-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,100375,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044463-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,100382,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044464-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,100382,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044466-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,100382,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044468-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,100382,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044469-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,100382,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044471-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,100382,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044472-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,100382,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044473-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,100382,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044474-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,100382,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044475-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,100382,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044477-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,100382,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044478-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,100375,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044479-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,100382,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044480-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,100375,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044481-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,100382,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044482-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,100375,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044483-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,100382,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044484-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,100375,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044485-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,100382,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044486-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,100375,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044487-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,100382,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044489-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,100375,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044490-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,100375,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044491-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,100375,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044494-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,100375,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044495-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,100375,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044496-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,100375,1,1
10-247,NOV25-AlbRMB-Saturday-21,13044498-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Crossgates Mall",1,100375,1,1
12-247,NOV25-AlbRMB-Saturday-21,13044663-NOV25-AlbRMB-Saturday-21,"Crossgates Mall to Downtown Albany",0,120434,1,1
18-247,NOV25-AlbRMB-Saturday-21,13044870-NOV25-AlbRMB-Saturday-21,"Slingerlands (Price Chopper) to Downtown Albany",0,180502,1,1
18-247,NOV25-AlbRMB-Saturday-21,13044871-NOV25-AlbRMB-Saturday-21,"Slingerlands (Price Chopper) to Downtown Albany",0,180502,1,1
18-247,NOV25-AlbRMB-Saturday-21,13044872-NOV25-AlbRMB-Saturday-21,"Slingerlands (Price Chopper) to Downtown Albany",0,180502,1,1
18-247,NOV25-AlbRMB-Saturday-21,13044873-NOV25-AlbRMB-Saturday-21,"Slingerlands (Price Chopper) to Downtown Albany",0,180502,1,1
18-247,NOV25-AlbRMB-Saturday-21,13044874-NOV25-AlbRMB-Saturday-21,"Slingerlands (Price Chopper) to Downtown Albany",0,180502,1,1
18-247,NOV25-AlbRMB-Saturday-21,13044875-NOV25-AlbRMB-Saturday-21,"Slingerlands (Price Chopper) to Downtown Albany",0,180502,1,1
18-247,NOV25-AlbRMB-Saturday-21,13044876-NOV25-AlbRMB-Saturday-21,"Slingerlands (Price Chopper) to Downtown Albany",0,180502,1,1
18-247,NOV25-AlbRMB-Saturday-21,13044877-NOV25-AlbRMB-Saturday-21,"Slingerlands (Price Chopper) to Downtown Albany",0,180502,1,1
18-247,NOV25-AlbRMB-Saturday-21,13044878-NOV25-AlbRMB-Saturday-21,"Slingerlands (Price Chopper) to Downtown Albany",0,180502,1,1
18-247,NOV25-AlbRMB-Saturday-21,13044879-NOV25-AlbRMB-Saturday-21,"Slingerlands (Price Chopper) to Downtown Albany",0,180502,1,1
18-247,NOV25-AlbRMB-Saturday-21,13044880-NOV25-AlbRMB-Saturday-21,"Slingerlands (Price Chopper) to Downtown Albany",0,180502,1,1
18-247,NOV25-AlbRMB-Saturday-21,13044881-NOV25-AlbRMB-Saturday-21,"Slingerlands (Price Chopper) to Downtown Albany",0,180502,1,1
18-247,NOV25-AlbRMB-Saturday-21,13044882-NOV25-AlbRMB-Saturday-21,"Slingerlands (Price Chopper) to Downtown Albany",0,180502,1,1
18-247,NOV25-AlbRMB-Saturday-21,13044883-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Slingerlands (Price Chopper)",1,180464,1,1
18-247,NOV25-AlbRMB-Saturday-21,13044884-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Slingerlands (Price Chopper)",1,180464,1,1
18-247,NOV25-AlbRMB-Saturday-21,13044885-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Slingerlands (Price Chopper)",1,180464,1,1
18-247,NOV25-AlbRMB-Saturday-21,13044886-NOV25-AlbRMB-Saturday-21,"Downtown Albany to Slingerlands (Price Chopper)",1,180464,1,1
